Active,Dosage,Facility,UID,Year,Period,Segmentation,BrandName,City,State,lon,lat,InitialRegistration,FacilitySqFt,Employees,Services,EstSales,EstFacilitySize,503A,ProductCount,Competing
Fluconazole,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Fluconazole,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Fluconazole,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Fluconazole,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Gabapentin,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Glycopyrrolate,injection,"Atlas Pharmaceuticals, LLC",057234359,2019,1,"Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Ketoconazole; Amikacin Sulfate; Triamcinolone Acetonide,ointment,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Ketoconazole; Enrofloxacin; Triamcinolone Acetonide,ointment,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Ketoconazole; Gentamicin Sulfate; Triamcinolone Acetonide,ointment,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Lidocaine Hydrochloride,injection,"Atlas Pharmaceuticals, LLC",057234359,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Lidocaine Hydrochloride,injection,"Atlas Pharmaceuticals, LLC",057234359,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Lidocaine; Tetracaine; Benzocaine,cream,"Atlas Pharmaceuticals, LLC",057234359,2019,1,"Dermatology, PlasticSurgery",BLT Cream,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Meloxicam,injection,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Metronidazole Benzoate,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Ponazuril,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Ponazuril,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Potassium Chloride,injection,"Atlas Pharmaceuticals, LLC",057234359,2019,1,"Nutraceuticals, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Praziquantel; Pyrantel Pamoate; Oxantel Pamoate,tablet,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Prednisolone,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Prednisolone,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Prednisolone,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Secnidazole,suspension,"Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Sodium Chloride,"injection, solution, concentrate","Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Sodium Chloride,"injection, solution, concentrate","Atlas Pharmaceuticals, LLC",057234359,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-11-08T00:00:00Z,3000,5,Compounding,179398,Small,Y,43,3
Amino Acids,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Amino Acids,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Biotin,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Dermatology, Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Calcium Chloride,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Surgical, PlasticSurgery, Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Calcium Gluconate; Calcium Saccharate,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Chromic Chloride,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Dexpanthenol,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,Nutraceuticals,Dexpanthenol,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Glutathione,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Dermatology, Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Glutathione,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Dermatology, Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Magnesium Chloride,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,Nutraceuticals,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Methionine; Choline Chloride; Inositol,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Methylcobalamin,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,Nutraceuticals,Methylcobalamin,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Methylcobalamin,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,Nutraceuticals,Methylcobalamin,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Procaine Hydrochloride,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Optical, Surgical, PlasticSurgery",Procaine,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Pyridoxal Phosphate,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Sodium Bicarbonate,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Surgical, Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Taurine,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,"Nutraceuticals, InfusionTherapy",NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Unithiol; Sodium Chloride,"injection, solution","Auro Pharmacies, Inc",080357512,2019,1,NA,NA,La Habra,CA,-117.946137,33.9318591,2016-09-01T00:00:00Z,"NA",15,Compounding,15000000,Medium,"NA",30,3
Atropine Sulfate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Bevacizumab,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,Optical,Avastin,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Bevacizumab,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,Optical,Avastin,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Calcium Gluconate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Calcium Gluconate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Dexamethasone Sodium Phosphate,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Epinephrine,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Glycopyrrolate,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Heparin Sodium,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Heparin Sodium,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Heparin Sodium,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Heparin Sodium,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Heparin Sodium,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Iohexol,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,Other,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Labetalol Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Magnesium Sulfate Heptahydrate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Nutraceuticals, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Magnesium Sulfate Heptahydrate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Nutraceuticals, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Magnesium Sulfate Heptahydrate,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Nutraceuticals, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Magnesium Sulfate Heptahydrate,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Nutraceuticals, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Methotrexate Sodium,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Methotrexate Sodium,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Methotrexate Sodium,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,NA,NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Moxifloxacin Hydrochloride,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Dental, Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Neostigmine Methylsulfate,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Neostigmine Methylsulfate,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Norepinephrine Bitartrate,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Norepinephrine Bitartrate,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Oxytocin,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Oxytocin,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Oxytocin,injection,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, InfusionTherapy, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Phenylephrine Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Phenylephrine Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Phenylephrine Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Phenylephrine Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Phenylephrine Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Optical, Surgical",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Povidone-Iodine,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Surgical, Other",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Vancomycin Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Dental, Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Vancomycin Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Dental, Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Vancomycin Hydrochloride,solution,"Avella of Deer Valley, Inc. #38",080263836,2019,1,"Dental, Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Vancomycin Hydrochloride,"injection, solution","Avella of Deer Valley, Inc. #38",080263836,2019,1,"Dental, Optical, Surgical, PlasticSurgery",NA,Phoenix,AZ,-112.0740373,33.4483771,2016-06-21T00:00:00Z,"NA",51,Compounding,28960000,Large,"NA",38,4
Betamethasone Sodium Phosphate,injection,Brookfield Medical Surgical Supply,079628946,2019,1,Dermatology,NA,Brookfield,CT,-88.1064787,43.0605671,2015-01-12T00:00:00Z,"NA",10,Compounding,982304,Small,"NA",12,NA
Methylprednisolone Acetate,"injection, suspension",Brookfield Medical Surgical Supply,079628946,2019,1,Other,NA,Brookfield,CT,-88.1064787,43.0605671,2015-01-12T00:00:00Z,"NA",10,Compounding,982304,Small,"NA",12,NA
Morphine Sulfate,"injection, solution",Brookfield Medical Surgical Supply,079628946,2019,1,Surgical,NA,Brookfield,CT,-88.1064787,43.0605671,2015-01-12T00:00:00Z,"NA",10,Compounding,982304,Small,"NA",12,NA
Triamcinolone Acetonide,"injection, suspension",Brookfield Medical Surgical Supply,079628946,2019,1,"Dental, Optical, Dermatology",NA,Brookfield,CT,-88.1064787,43.0605671,2015-01-12T00:00:00Z,"NA",10,Compounding,982304,Small,"NA",12,NA
Triamcinolone Acetonide,"injection, suspension",Brookfield Medical Surgical Supply,079628946,2019,1,"Dental, Optical, Dermatology",NA,Brookfield,CT,-88.1064787,43.0605671,2015-01-12T00:00:00Z,"NA",10,Compounding,982304,Small,"NA",12,NA
Anastrozole,pellet,"BSO, LLC",080000502,2019,1,"Surgical, InfusionTherapy",NA,Lakewood,CO,-95.9091195,36.1163326,2015-11-24T00:00:00Z,"NA",10,Compounding,654588,Small,"NA",7,NA
Anastrozole,pellet,"BSO, LLC",080000502,2019,1,"Surgical, InfusionTherapy",NA,Lakewood,CO,-95.9091195,36.1163326,2015-11-24T00:00:00Z,"NA",10,Compounding,654588,Small,"NA",7,NA
Anastrozole,pellet,"BSO, LLC",080000502,2019,1,"Surgical, InfusionTherapy",NA,Lakewood,CO,-95.9091195,36.1163326,2015-11-24T00:00:00Z,"NA",10,Compounding,654588,Small,"NA",7,NA
